Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,MS_Zone_FV,MS_Zone_Misc,MS_Zone_RH,MS_Zone_RL,MS_Zone_RM,Lot_Shape_IR2,Lot_Shape_IR3,Lot_Shape_Reg,Land_Cont_HLS,Land_Cont_Low,Land_Cont_Lvl,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside,NH_BrDale,NH_BrkSide,NH_ClearCr,NH_CollgCr,NH_Crawfor,NH_Edwards,NH_Gilbert,NH_IDOTRR,NH_MeadowV,NH_Mitchel,NH_NAmes,NH_NPkVill,NH_NWAmes,NH_NoRidge,NH_NridgHt,NH_OldTown,NH_Other,NH_SWISU,NH_Sawyer,NH_SawyerW,NH_Somerst,NH_StoneBr,NH_Timber,NH_Veenker,Cond_1_Feedr,Cond_1_Norm,Cond_1_PosA,Cond_1_PosN,Cond_1_RRAe,Cond_1_RRAn,Cond_1_RRNe,Cond_1_RRNn,Bldg_Type_2fmCon,Bldg_Type_Duplex,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,House_Style_1.5Unf,House_Style_1Story,House_Style_2.5Fin,House_Style_2.5Unf,House_Style_2Story,House_Style_SFoyer,House_Style_SLvl,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Ext_1_BrkFace,Ext_1_CemntBd,Ext_1_HdBoard,Ext_1_MetalSd,Ext_1_Other,Ext_1_Plywood,Ext_1_Stucco,Ext_1_VinylSd,Ext_1_Wd Sdng,Ext_1_WdShing,Ext_2_BrkFace,Ext_2_CmentBd,Ext_2_HdBoard,Ext_2_MetalSd,Ext_2_Other,Ext_2_Plywood,Ext_2_Stucco,Ext_2_VinylSd,Ext_2_Wd Sdng,Ext_2_Wd Shng,Mas_Vnr_BrkFace,Mas_Vnr_None,Mas_Vnr_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central_Air_Y,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Garage_Type_NA,Total Bath,Total Area,Outside Amenity Area,pf_overall__Overall Qual,pf_overall__Gr Liv Area,pf_overall__Overall Qual^2,pf_overall__Overall Qual Gr Liv Area,pf_overall__Gr Liv Area^2,pf_garage__Garage Area,pf_garage__Garage Cars,pf_garage__Garage Finish,pf_garage__Garage Area^2,pf_garage__Garage Area Garage Cars,pf_garage__Garage Area Garage Finish,pf_garage__Garage Cars^2,pf_garage__Garage Cars Garage Finish,pf_garage__Garage Finish^2,pf_ext__Exter Qual,pf_ext__Exter Cond,pf_ext__Exter Qual^2,pf_ext__Exter Qual Exter Cond,pf_ext__Exter Cond^2,pf_bsmt__Bsmt Qual,pf_bsmt__Total Bsmt SF,pf_bsmt__Bsmt Cond,pf_bsmt__BsmtFin SF 1,pf_bsmt__Bsmt Exposure,pf_bsmt__Bsmt Qual^2,pf_bsmt__Bsmt Qual Total Bsmt SF,pf_bsmt__Bsmt Qual Bsmt Cond,pf_bsmt__Bsmt Qual BsmtFin SF 1,pf_bsmt__Bsmt Qual Bsmt Exposure,pf_bsmt__Total Bsmt SF^2,pf_bsmt__Total Bsmt SF Bsmt Cond,pf_bsmt__Total Bsmt SF BsmtFin SF 1,pf_bsmt__Total Bsmt SF Bsmt Exposure,pf_bsmt__Bsmt Cond^2,pf_bsmt__Bsmt Cond BsmtFin SF 1,pf_bsmt__Bsmt Cond Bsmt Exposure,pf_bsmt__BsmtFin SF 1^2,pf_bsmt__BsmtFin SF 1 Bsmt Exposure,pf_bsmt__Bsmt Exposure^2,pf_fire__Fireplaces,pf_fire__Fireplace Qu,pf_fire__Fireplaces^2,pf_fire__Fireplaces Fireplace Qu,pf_fire__Fireplace Qu^2,pf_mas__Mas Vnr Area,pf_mas__Mas_Vnr_Stone,pf_mas__Mas Vnr Area^2,pf_mas__Mas Vnr Area Mas_Vnr_Stone,pf_mas__Mas_Vnr_Stone^2,pf_year__Year Built,pf_year__Year Remod/Add,pf_year__Year Built^2,pf_year__Year Built Year Remod/Add,pf_year__Year Remod/Add^2,pf_rms__Full Bath,pf_rms__TotRms AbvGrd,pf_rms__Full Bath^2,pf_rms__Full Bath TotRms AbvGrd,pf_rms__TotRms AbvGrd^2,pf_total_qual__Overall Qual,pf_total_qual__Exter Qual,pf_total_qual__Kitchen Qual,pf_total_qual__Bsmt Qual,pf_total_qual__Heating QC,pf_total_qual__Overall Qual^2,pf_total_qual__Overall Qual Exter Qual,pf_total_qual__Overall Qual Kitchen Qual,pf_total_qual__Overall Qual Bsmt Qual,pf_total_qual__Overall Qual Heating QC,pf_total_qual__Exter Qual^2,pf_total_qual__Exter Qual Kitchen Qual,pf_total_qual__Exter Qual Bsmt Qual,pf_total_qual__Exter Qual Heating QC,pf_total_qual__Kitchen Qual^2,pf_total_qual__Kitchen Qual Bsmt Qual,pf_total_qual__Kitchen Qual Heating QC,pf_total_qual__Bsmt Qual^2,pf_total_qual__Bsmt Qual Heating QC,pf_total_qual__Heating QC^2,SalePrice
415,527455050,160,24.0,2364,6,5,1978,1978,0.0,2,2,4,3,1,5,320.0,1,0.0,484.0,804.0,3,4,804,744,0,1548,0.0,1.0,2,1,3,1,3,7,1,3,1978.0,1,2.0,440.0,2,108,0,0,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0,2352.0,108,6.0,1548.0,36.0,9288.0,2396304.0,440.0,2.0,1.0,193600.0,880.0,440.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,804.0,3.0,320.0,1.0,16.0,3216.0,12.0,1280.0,4.0,646416.0,2412.0,257280.0,804.0,9.0,960.0,3.0,102400.0,320.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1978.0,1978.0,3912484.0,3912484.0,3912484.0,2.0,7.0,4.0,14.0,49.0,6.0,2.0,3.0,4.0,3.0,36.0,12.0,18.0,24.0,18.0,4.0,6.0,8.0,6.0,9.0,12.0,9.0,16.0,12.0,9.0,147000
78,531452020,120,55.0,7892,6,5,1979,1979,0.0,2,2,4,3,1,1,0.0,1,0.0,918.0,918.0,3,4,918,0,0,918,0.0,0.0,2,0,2,1,3,5,1,3,1979.0,1,1.0,264.0,2,28,0,0,0,0,0,0,0,4,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2.0,1836.0,28,6.0,918.0,36.0,5508.0,842724.0,264.0,1.0,1.0,69696.0,264.0,264.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,918.0,3.0,0.0,1.0,16.0,3672.0,12.0,0.0,4.0,842724.0,2754.0,0.0,918.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1979.0,1979.0,3916441.0,3916441.0,3916441.0,2.0,5.0,4.0,10.0,25.0,6.0,2.0,3.0,4.0,3.0,36.0,12.0,18.0,24.0,18.0,4.0,6.0,8.0,6.0,9.0,12.0,9.0,16.0,12.0,9.0,99500
428,528108040,60,95.0,12350,9,5,2009,2009,0.0,3,2,5,3,1,6,986.0,1,0.0,379.0,1365.0,5,4,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,1,4,2009.0,2,3.0,864.0,2,0,197,0,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3.5,4055.0,197,9.0,2690.0,81.0,24210.0,7236100.0,864.0,3.0,2.0,746496.0,2592.0,1728.0,9.0,6.0,4.0,3.0,2.0,9.0,6.0,4.0,5.0,1365.0,3.0,986.0,1.0,25.0,6825.0,15.0,4930.0,5.0,1863225.0,4095.0,1345890.0,1365.0,9.0,2958.0,3.0,972196.0,986.0,1.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2009.0,2009.0,4036081.0,4036081.0,4036081.0,2.0,8.0,4.0,16.0,64.0,9.0,3.0,5.0,5.0,5.0,81.0,27.0,45.0,45.0,45.0,9.0,15.0,15.0,15.0,25.0,25.0,25.0,25.0,25.0,25.0,398800
1756,528280110,60,62.0,7917,6,5,1999,2000,0.0,2,2,4,3,1,1,0.0,1,0.0,953.0,953.0,5,4,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,1,3,1999.0,2,2.0,460.0,2,0,40,0,0,0,0,0,0,8,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.5,2600.0,40,6.0,1647.0,36.0,9882.0,2712609.0,460.0,2.0,2.0,211600.0,920.0,920.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,953.0,3.0,0.0,1.0,16.0,3812.0,12.0,0.0,4.0,908209.0,2859.0,0.0,953.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1999.0,2000.0,3996001.0,3998000.0,4000000.0,2.0,7.0,4.0,14.0,49.0,6.0,2.0,3.0,4.0,5.0,36.0,12.0,18.0,24.0,30.0,4.0,6.0,8.0,10.0,9.0,12.0,15.0,16.0,20.0,25.0,175000
1280,535456100,20,60.0,7200,5,7,1954,1954,0.0,2,2,3,3,1,1,0.0,1,0.0,825.0,825.0,3,3,825,0,0,825,0.0,1.0,1,0,2,1,3,4,0,0,1954.0,1,1.0,350.0,2,0,0,0,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1.5,1650.0,0,5.0,825.0,25.0,4125.0,680625.0,350.0,1.0,1.0,122500.0,350.0,350.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,825.0,3.0,0.0,1.0,9.0,2475.0,9.0,0.0,3.0,680625.0,2475.0,0.0,825.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.0,1954.0,3818116.0,3818116.0,3818116.0,1.0,4.0,1.0,4.0,16.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,109500
1928,535181030,20,0.0,12155,6,3,1970,1970,0.0,2,2,4,3,1,2,1237.0,1,0.0,420.0,1657.0,4,4,1657,0,0,1657,0.0,1.0,2,0,3,1,3,7,1,3,1970.0,1,2.0,484.0,2,0,0,0,0,147,0,0,0,3,2007,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2.5,3314.0,147,6.0,1657.0,36.0,9942.0,2745649.0,484.0,2.0,1.0,234256.0,968.0,484.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,1657.0,3.0,1237.0,1.0,16.0,6628.0,12.0,4948.0,4.0,2745649.0,4971.0,2049709.0,1657.0,9.0,3711.0,3.0,1530169.0,1237.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1970.0,1970.0,3880900.0,3880900.0,3880900.0,2.0,7.0,4.0,14.0,49.0,6.0,2.0,3.0,4.0,4.0,36.0,12.0,18.0,24.0,24.0,4.0,6.0,8.0,8.0,9.0,12.0,12.0,16.0,16.0,16.0,163500
2671,903200050,30,0.0,7446,4,5,1941,1950,0.0,2,2,3,3,1,3,266.0,1,0.0,522.0,788.0,3,3,788,0,0,788,0.0,0.0,1,0,2,1,3,4,2,3,0.0,0,0.0,0.0,2,0,0,0,0,0,0,2,0,4,2006,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,1576.0,0,4.0,788.0,16.0,3152.0,620944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,788.0,3.0,266.0,1.0,9.0,2364.0,9.0,798.0,3.0,620944.0,2364.0,209608.0,788.0,9.0,798.0,3.0,70756.0,266.0,1.0,2.0,3.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1941.0,1950.0,3767481.0,3784950.0,3802500.0,1.0,4.0,1.0,4.0,16.0,4.0,2.0,3.0,3.0,3.0,16.0,8.0,12.0,12.0,12.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,100000
2501,533125120,60,105.0,11025,8,5,1992,1993,692.0,3,2,5,3,4,6,1118.0,1,0.0,216.0,1334.0,5,4,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,3,3,1992.0,2,3.0,888.0,2,177,208,186,0,0,0,0,0,10,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.5,4160.0,571,8.0,2826.0,64.0,22608.0,7986276.0,888.0,3.0,2.0,788544.0,2664.0,1776.0,9.0,6.0,4.0,3.0,2.0,9.0,6.0,4.0,5.0,1334.0,3.0,1118.0,4.0,25.0,6670.0,15.0,5590.0,20.0,1779556.0,4002.0,1491412.0,5336.0,9.0,3354.0,12.0,1249924.0,4472.0,16.0,3.0,3.0,9.0,9.0,9.0,692.0,0.0,478864.0,0.0,0.0,1992.0,1993.0,3968064.0,3970056.0,3972049.0,2.0,9.0,4.0,18.0,81.0,8.0,3.0,4.0,5.0,5.0,64.0,24.0,32.0,40.0,40.0,9.0,12.0,15.0,15.0,16.0,20.0,20.0,25.0,25.0,25.0,334000
225,905106170,20,65.0,7832,5,5,1968,1968,0.0,2,2,3,3,1,6,775.0,1,0.0,89.0,864.0,5,4,864,0,0,864,1.0,0.0,1,0,2,1,3,4,0,0,1969.0,1,1.0,280.0,2,226,0,0,0,0,0,0,0,5,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0,1728.0,226,5.0,864.0,25.0,4320.0,746496.0,280.0,1.0,1.0,78400.0,280.0,280.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,864.0,3.0,775.0,1.0,9.0,2592.0,9.0,2325.0,3.0,746496.0,2592.0,669600.0,864.0,9.0,2325.0,3.0,600625.0,775.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,1968.0,3873024.0,3873024.0,3873024.0,1.0,4.0,1.0,4.0,16.0,5.0,2.0,3.0,3.0,5.0,25.0,10.0,15.0,15.0,25.0,4.0,6.0,6.0,10.0,9.0,9.0,15.0,9.0,15.0,25.0,137250
2317,527108010,60,134.0,19378,7,5,2005,2006,456.0,3,2,4,3,2,6,57.0,1,0.0,1335.0,1392.0,5,4,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,1,4,2006.0,2,2.0,576.0,2,239,132,0,168,0,0,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.5,3854.0,539,7.0,2462.0,49.0,17234.0,6061444.0,576.0,2.0,2.0,331776.0,1152.0,1152.0,4.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,4.0,1392.0,3.0,57.0,2.0,16.0,5568.0,12.0,228.0,8.0,1937664.0,4176.0,79344.0,2784.0,9.0,171.0,6.0,3249.0,114.0,4.0,1.0,4.0,1.0,4.0,16.0,456.0,0.0,207936.0,0.0,0.0,2005.0,2006.0,4020025.0,4022030.0,4024036.0,2.0,9.0,4.0,18.0,81.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,320000
160,535401080,20,0.0,9830,5,7,1959,2006,0.0,2,3,3,3,1,5,72.0,3,258.0,733.0,1063.0,5,4,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,1,4,1997.0,3,2.0,576.0,2,364,17,0,0,182,0,0,0,3,2010,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0,2350.0,563,5.0,1287.0,25.0,6435.0,1656369.0,576.0,2.0,3.0,331776.0,1152.0,1728.0,4.0,6.0,9.0,2.0,3.0,4.0,6.0,9.0,3.0,1063.0,3.0,72.0,1.0,9.0,3189.0,9.0,216.0,3.0,1129969.0,3189.0,76536.0,1063.0,9.0,216.0,3.0,5184.0,72.0,1.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1959.0,2006.0,3837681.0,3929754.0,4024036.0,1.0,7.0,1.0,7.0,49.0,5.0,2.0,4.0,3.0,5.0,25.0,10.0,20.0,15.0,25.0,4.0,8.0,6.0,10.0,16.0,12.0,20.0,9.0,15.0,25.0,162000
100,533213030,20,0.0,4403,7,5,2009,2009,432.0,4,2,5,3,3,6,578.0,1,0.0,892.0,1470.0,5,4,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,1,4,2009.0,3,2.0,484.0,2,0,144,0,0,0,0,0,0,6,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3.5,2948.0,144,7.0,1478.0,49.0,10346.0,2184484.0,484.0,2.0,3.0,234256.0,968.0,1452.0,4.0,6.0,9.0,4.0,2.0,16.0,8.0,4.0,5.0,1470.0,3.0,578.0,3.0,25.0,7350.0,15.0,2890.0,15.0,2160900.0,4410.0,849660.0,4410.0,9.0,1734.0,9.0,334084.0,1734.0,9.0,1.0,4.0,1.0,4.0,16.0,432.0,1.0,186624.0,432.0,1.0,2009.0,2009.0,4036081.0,4036081.0,4036081.0,2.0,7.0,4.0,14.0,49.0,7.0,4.0,4.0,5.0,5.0,49.0,28.0,28.0,35.0,35.0,16.0,16.0,20.0,20.0,16.0,20.0,20.0,25.0,25.0,25.0,222000
482,528250040,60,0.0,8174,7,5,2003,2003,0.0,3,2,4,3,1,6,494.0,1,0.0,204.0,698.0,5,4,698,644,0,1342,1.0,0.0,2,1,3,1,4,7,1,3,2003.0,3,2.0,393.0,2,100,56,0,0,0,0,0,0,5,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3.5,2040.0,156,7.0,1342.0,49.0,9394.0,1800964.0,393.0,2.0,3.0,154449.0,786.0,1179.0,4.0,6.0,9.0,3.0,2.0,9.0,6.0,4.0,4.0,698.0,3.0,494.0,1.0,16.0,2792.0,12.0,1976.0,4.0,487204.0,2094.0,344812.0,698.0,9.0,1482.0,3.0,244036.0,494.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2003.0,2003.0,4012009.0,4012009.0,4012009.0,2.0,7.0,4.0,14.0,49.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,178000
177,902128170,30,60.0,7200,5,7,1940,1992,294.0,2,3,3,3,1,4,510.0,1,0.0,278.0,788.0,3,4,804,0,0,804,1.0,0.0,1,0,2,1,4,4,2,4,1940.0,1,1.0,240.0,2,0,0,154,0,0,0,3,0,2,2010,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2.0,1592.0,154,5.0,804.0,25.0,4020.0,646416.0,240.0,1.0,1.0,57600.0,240.0,240.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,9.0,3.0,788.0,3.0,510.0,1.0,9.0,2364.0,9.0,1530.0,3.0,620944.0,2364.0,401880.0,788.0,9.0,1530.0,3.0,260100.0,510.0,1.0,2.0,4.0,4.0,8.0,16.0,294.0,1.0,86436.0,294.0,1.0,1940.0,1992.0,3763600.0,3864480.0,3968064.0,1.0,4.0,1.0,4.0,16.0,5.0,2.0,4.0,3.0,3.0,25.0,10.0,20.0,15.0,15.0,4.0,8.0,6.0,6.0,16.0,12.0,12.0,9.0,9.0,9.0,119000
1971,535477130,60,69.0,7590,5,5,1962,1962,288.0,2,2,3,3,1,5,540.0,1,0.0,324.0,864.0,3,4,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,1,3,1962.0,2,1.0,264.0,2,0,168,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2.0,2676.0,168,5.0,1812.0,25.0,9060.0,3283344.0,264.0,1.0,2.0,69696.0,264.0,528.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,864.0,3.0,540.0,1.0,9.0,2592.0,9.0,1620.0,3.0,746496.0,2592.0,466560.0,864.0,9.0,1620.0,3.0,291600.0,540.0,1.0,1.0,3.0,1.0,3.0,9.0,288.0,0.0,82944.0,0.0,0.0,1962.0,1962.0,3849444.0,3849444.0,3849444.0,2.0,8.0,4.0,16.0,64.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,169500
484,528275070,60,0.0,8795,7,5,2000,2000,0.0,3,2,4,3,1,6,300.0,1,0.0,652.0,952.0,5,4,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,1,3,2000.0,3,2.0,554.0,2,224,54,0,0,0,0,0,0,4,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2.5,3208.0,278,7.0,2256.0,49.0,15792.0,5089536.0,554.0,2.0,3.0,306916.0,1108.0,1662.0,4.0,6.0,9.0,3.0,2.0,9.0,6.0,4.0,4.0,952.0,3.0,300.0,1.0,16.0,3808.0,12.0,1200.0,4.0,906304.0,2856.0,285600.0,952.0,9.0,900.0,3.0,90000.0,300.0,1.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,4000000.0,4000000.0,4000000.0,2.0,8.0,4.0,16.0,64.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,236000
